CombID,UniqueID,PrelimID,Date,Transect,Plot,Easting,Northing,Height,RHeight,RTHeight,TWI,TPI,Slope,planCurv,proCurv,NDVI,VH,VV,Wet,Inun,UDepth,LDepth,Description,CoreVol,CoreMass,MoisFF,Moisture,Sand,Silt,Clay,MSand,MSilt,MClay,Texture,pHw,pHc,EC,CEC,AvailP,ExCa,ExMg,ExNa,ExK,Al,As,B,Ca,Cd,Co,Cr,Cu,Fe,K,Mg,Mn,Mo,Na,Ni,P,Pb,S,Sb,Se,Zn,Fizz,ADMoisture,MoisFAD,TotOC,TotN,d13C,d15N,MTOC,POC,HOC,ROC,DOC,DTN,NO3,NH4,FAA,WHC,Proteolysis,AAMin_k1,AAMin_k2,AAMin_a,AAMin_b,DON,MBC,MBN,MicY,CN,MicCN,Vuln,BD0_30,bdm
FCNSW_099_2019-11-05_T4_P3,FCNSW_099,FC NSW 1043,2019-11-05,4,3,144.34407,-35.74957,79.440002,3.28,0.130005,6.15127707,0.06312561,2.136120081,-0.578973353,-0.016373023,0.35918811,-18.09561539,-12.3162384,0.526570141,n,0,30,"Mature RRG, pig disturbance, litter 80%",2829,3310,1.143,0.143,26,27,47,38,29,33,Silty clay,6.06,4.49,0.0876,5507.735048780488,8307.932344463416,419235.83253658534,258215.57846341463,45357.81804878049,83587.97897560976,8812376.07804878,0,0,408220.3624390244,0,0,11663.438926829267,4211.797390243903,5799321.021951219,958993.8673170732,599371.1670731708,109830.7165609756,0,45033.83363414634,4535.781804878048,73544.46212195122,5507.735048780488,43737.895975609754,0,0,14579.298658536585,n,0.029,1.029,6528.285954878048,395.26098585365855,-27.12,2.64,5932.428541334729,893.3863744128762,2868.632187290275,1495.8193406452945,21539.138780487803,4987.281951219513,3612.3160243902444,442.99909756097566,358.9331707317073,5692.406165121952,1526.9385461707316,0.1207,9e-4,31.732,69.4447,931.9668292682924,91650.40162601628,7518.70536585366,0.686370478578566,16.51639344262295,12.18965196352131,0.20469613849405197,1.0495121951219513,0.103
FCNSW_100_2019-11-05_T4_P4,FCNSW_100,FC NSW 1044,2019-11-05,4,4,144.34419,-35.75001,79.309998,3.14999,0,6.41605902,0.007492065,0.527038217,-0.417824209,-0.011131082,0.329815298,-18.33200455,-12.83047867,0.520295262,n,0,30,"60% mature RRG, disturbance by pigs, 40% litter",2829,3810,1.16,0.16,21,31,49,31,32,37,Silty clay,6.08,4.37,0.0815,6332.651503711559,9923.637415227997,467871.1934506893,279381.68398727465,49171.17638176033,99832.38841145282,10169493.297136797,0,0,428385.2487804878,0,0,14155.33865535525,5215.124767762461,6705160.415694592,1169677.9836267233,689141.4871686109,141553.3865535525,0,51033.72094167551,5960.142591728526,89402.13887592789,6705.160415694591,49916.19420572641,0,0,17135.409951219513,n,0.029,1.029,3453.1576140827146,420.93507054082716,-28.81,3.51,6432.285337422746,1135.0971517499913,3145.782859843229,1225.382276438161,16905.89522799576,3659.927211028632,1542.8891961823965,318.93134252386005,356.9424559915165,5453.530471431602,2153.8465290858962,0.1227,8e-4,34.424,67.2852,1798.1066723223755,92827.5636620714,5603.92415694592,0.6615448749965588,8.20353982300885,16.56474303761125,0.2596783961165178,1.2067020148462355,0.104
FCNSW_101_2019-11-05_T5_P1,FCNSW_101,FC NSW 1051,2019-11-05,5,1,144.29449,-35.72734,80.019997,3.85999,1.099998,6.9005394,0.04964447,0.495429456,1.667062998,0.008091221,0.238456666,-20.0895195,-14.59629726,0.473642737,n,0,30,"RRG 20%, litter 50%",2829,4290,1.099,0.099,31,47,22,38,41,21,Silty loam,6.75,4.93,0.0755,3102.630814422057,2358.442651934252,294306.6943966065,251313.09596818656,78009.00333404027,56733.82060657476,7047404.278472958,0,0,339516.4576924708,0,0,11080.824337221631,0,8199810.0095440075,1063759.1363732766,709172.7575821844,268155.94896076346,0,80668.40117497348,5318.795681866382,83327.79901590667,5318.795681866382,19059.017860021206,0,0,13740.222178154823,n,0.017,1.017,5580.303136224813,341.28938958642624,-29.08,5.16,5001.985282612703,731.742169954646,2385.073165151123,1397.7020435838735,15938.082439024389,2880.796415694592,159.07574761399786,329.9187423117709,346.4800530222693,3785.209593594909,2080.0923445832445,0.1308,0.001,30.596,70.6552,2391.801925768823,79523.34634146342,8760.061717921528,0.6978208653329541,16.35064935064935,9.077943615257048,0.19344056402424956,1.452746553552492,0.042
FCNSW_102_2019-11-05_T5_P2,FCNSW_102,FC NSW 1052,2019-11-05,5,2,144.29568,-35.72802,79.650002,3.49,0.730003,6.4532814,-0.04750061,2.603435516,0.128039688,0.007770457,0.267587543,-19.76522636,-13.6780529,0.482250959,n,0,30,"Juv RRG, coppiced, 25%; Themeda; woody debris 10%; juncus 1%; litter 70%",2829,2970,1.159,0.159,18,50,33,27,41,32,Silty clay loam,6.13,4.54,0.0916,5047.854203605514,5168.11190669141,370571.8850646871,263379.216388123,46321.48563308589,84328.85846023328,7542088.045387062,0,0,353349.79425238597,0,0,10392.641007423117,3860.1238027571576,7601474.56542948,962061.6246871685,611681.1564369035,108974.26427783669,0,45133.755232237534,4750.921603393424,71857.68925132554,4453.989003181336,39788.96842841993,0,0,12768.101809119828,n,0.027,1.027,6078.210326341463,282.0859702014846,-24.69,1.22,7357.1588673738725,1229.3414650000548,3389.421767157343,1844.3366977682965,26920.539830328737,5470.267571580064,2681.9345662778364,597.623840933192,494.69491622481445,8587.290798133616,2192.5503199660657,0.1237,9e-4,32.719,68.725,2190.7091643690355,85272.95185577945,10414.325471898195,0.6774673711604432,21.54736842105263,8.188043679437353,0.2348869313015806,0.9637539766702015,0.082
FCNSW_103_2019-11-05_T5_P3,FCNSW_103,FC NSW 1053,2019-11-05,5,3,144.29662,-35.72855,79.43,3.27,0.510002,7.05400085,0.135002136,0.849893451,3.077367306,0.029398875,0.243861422,-18.67476654,-12.83132076,0.511196792,n,0,30,Some large and some coppiced RRG 30%; shea-oak - type shrub; 5% juncus and themeda; litter 50%,2829,3140,1.113,0.113,17,51,32,25,42,34,Silty clay loam,5.96,4.24,0.0633,3817.8750540827145,4855.700756284199,198529.50281230116,229708.8157539766,43905.56312195121,65540.18842841992,6999437.599151642,0,0,206483.40917497344,0,3817.8750540827145,10499.156398727466,3499.718799575821,6554018.842841992,865385.0122587485,569499.6955673381,113581.78285896074,0,42951.094358430535,4454.1875630965,62040.469628844105,5090.500072110286,26406.969124072104,0,0,12089.937671261927,n,0.023,1.023,3751.0622406362663,381.7875054082714,-25.67,3.25,5657.083493362249,1069.4290051212597,2684.61197408414,1234.521657792812,21151.326362672324,5591.837200424178,3676.9906129374335,744.5416161187699,324.6873213149522,5010.961008483563,1965.251184089077,0.0743,6e-4,35.68,65.7616,1170.3049713679745,62027.856722045464,5100.452173913042,0.6482705320105362,9.825,12.161246612466122,0.27287383018095474,1.0366772711205372,0.066
FCNSW_104_2019-11-05_T5_P4,FCNSW_104,FC NSW 1054,2019-11-05,5,4,144.29732,-35.72876,78.919998,2.75999,0,5.56973743,-0.209999084,5.333328247,-0.083319426,-0.008850456,0.276908338,-18.20098495,-12.65104294,0.523773134,n,0,30,Mature RRG some juv 10%; Juncus 1%; litter 70%,2829,3140,1.132,0.132,23,44,33,29,39,31,Silty clay loam,6.25,4.61,0.0823,3447.6340911983034,6689.66382204878,280825.4677921527,218141.2115885472,39491.08140827147,75221.10744432661,5328161.777306469,0,0,287407.3146935313,0,0,9089.217149522801,3761.055372216331,4669977.087168611,733405.7975821845,498339.8368186638,112204.81860445389,0,40431.34525132556,3761.055372216331,68952.68182396606,4701.319215270413,42625.29421845175,0,0,10969.744835630967,n,0.022,1.022,7183.615760933192,470.13192152704136,-21.13,2.93,7093.051775995531,1361.1869250313719,3162.6453858461314,1588.8992496453307,24322.350095440084,4989.593191940615,2778.4704559915167,313.1146065747614,418.61061505832447,4318.94525242842,2387.016476233298,0.124,9e-4,31.407,69.8997,1898.0081293743367,116699.84814422058,8862.891410392365,0.6899810180373065,15.280000000000001,13.167243367935411,0.28647251145744135,1.0222481442205726,0.079
FCNSW_105_2019-11-06_T6_P1,FCNSW_105,FC NSW 1061,2019-11-06,6,1,144.274284,-35.696733,79.400002,3.24,1.459999,5.40152121,-0.073753357,1.771710634,1.685418725,0.035678454,0.220486104,-19.04834366,-12.64955902,0.501280308,n,0,30,"Recently thinned RRG 10%, themeda 5%, chenopod 5%; juncus 2%; litter 80%",2829,3630,1.198,0.198,17,22,60,28,27,45,Clay,6.58,4.96,0.146,9895.73722587487,4966.636390434783,802578.4122502652,593403.0012343585,154237.0077963945,166521.3712492047,14468250.288865326,0,0,713175.5448992577,0,6142.181726405091,16720.383588547193,7507.110998939555,14741236.143372217,1071469.478939555,992986.0457688229,385592.51949098625,0,181876.8255652174,9554.504907741251,99298.6045768823,7507.110998939555,49478.68612937434,0,0,18085.312861081657,n,0.038,1.038,8121.329171580065,709.7632217179216,-21.82,4.01,14573.927873335782,2175.950923994429,6596.523532405186,3845.01511731975,36125.259575821845,9250.748971367975,466.48233085896084,3992.549618239661,647.6181760339343,10349.576208992577,4629.157627800637,0.1324,0.001,32.306,69.0427,4791.717022269354,136858.19413220225,10164.646702014848,0.681239127882252,11.442307692307692,13.46413684059221,0.20839370489250175,1.0958006362672323,0.146
FCNSW_106_2019-11-06_T6_P2,FCNSW_106,FC NSW 1062,2019-11-06,6,2,144.274252,-35.6966,78.470001,2.31,0.529999,4.65716457,0.086250305,8.780653,-0.015686646,0.002873365,0.308411211,-17.73030853,-11.47762489,0.536267042,m,0,30,"RRG 15%; themeda 1%, thistle; litter 50%",2829,3470,1.381,0.381,25,25,50,31,31,38,Silty clay,6.53,4.86,0.0916,6279.500402969248,6553.154420530223,521529.0334676565,375778.5241145282,64117.00411452811,134844.00865323437,9485350.608695654,0,0,542020.0347826087,0,0,12228.500784729587,5288.000339342525,7998100.513255568,955145.0612937436,717185.0460233298,140132.0089925769,0,75354.00483563097,5618.500360551432,90887.50583244963,6279.500402969248,42634.50273594911,0,0,15533.500996818666,n,0.03,1.03,6309.24540487805,522.1900335100744,-27.34,2.99,10266.11374880393,1588.308773466741,5159.983700977417,2434.703779409256,21867.549946977735,4967.126532343585,3081.351168610817,596.5044072110287,400.7713849416756,9085.445583032875,2850.56268292683,0.1435,9e-4,35.476,66.4499,1289.2709565217394,85302.51895840699,9099.981166489926,0.6519432254216053,12.082278481012658,9.373922582667293,0.20913418459529218,1.069579356663132,0.128
FCNSW_107_2019-11-06_T6_P3,FCNSW_107,FC NSW 1063,2019-11-06,6,3,144.274289,-35.696551,78.050003,1.89,0.110001,4.87607479,-0.135780334,6.351511955,-0.048354521,-0.01558402,0.308411211,-17.73030853,-11.47762489,0.536267042,y,0,30,"Disturbed by logging, RRG ~5m; litter 80%",2829,3820,1.355,0.355,28,25,47,34,28,38,Silty clay,6.93,5.21,0.0693,7121.975997879108,10055.855268163308,612489.9358176034,366594.34346977726,68970.71492682927,121448.43280593849,8508887.113255566,0,0,562261.2629904558,0,0,11620.066101802757,5622.612629904559,6297326.145493107,937102.1049840932,667216.6987486744,163805.4479512195,0,68970.71492682927,5247.771787910921,91461.16544644749,6372.2943138918345,45730.58272322374,0,0,15743.315363732765,n,0.027,1.027,3471.026196861081,408.5765177730646,-26.53,2.99,5963.7379025815335,1025.8458433793066,3218.5401142207165,1131.218882572455,14701.644708377518,2974.637645811241,132.8549819724284,1404.8319384941676,260.60015694591726,6286.0809202332985,1693.5309241272532,0.1429,7e-4,37.519,64.8636,1436.9507253446448,35760.538187816666,6788.743584305406,0.6335412462664555,8.495412844036696,5.267622461170849,0.23583969689713932,1.2166207140332272,0.099
FCNSW_108_2019-11-06_T6_P4,FCNSW_108,FC NSW 1064,2019-11-06,6,4,144.274307,-35.696518,77.940002,1.78,0,5.07879019,-0.135002136,4.549187183,-0.347103149,-0.007517815,0.308411211,-17.73030853,-11.47762489,0.536267042,y,0,30,"Mature and juv RRG 15%; 70% litter, surface self-mulching",2829,3710,1.431,0.431,21,21,58,31,27,42,Clay,6.76,5.05,0.0661,7001.78739766702,23543.694382218455,751770.8574337221,427109.0312576883,70017.87397667019,172465.07905832448,10797493.197454931,0,0,641216.3195758219,0,0,14003.57479533404,6633.272271474019,7812520.675291623,1201359.3113891834,773881.7650053024,191259.35049416756,0,70386.3891028632,6264.757145281019,147774.56560339342,7738.817650053023,51223.60254082714,0,0,20636.84706680806,n,0.062,1.062,6644.327725259809,508.55087414634147,-26.54,1.24,9235.132083117081,1731.7965745294416,4707.511514704996,1848.2453670043546,9150.417963944858,3136.8895864262986,66.9712046659597,1425.8273573700953,242.20674019088014,6471.125615949099,1734.6006989904563,0.1117,7e-4,37.293,64.76,1644.0910243902438,24629.364156945914,2984.209119830329,0.6345722320754903,13.06521739130435,8.253229974160204,0.2641642461393248,1.1566702014846235,0.118
FCNSW_109_2019-11-06_T7_P1,FCNSW_109,FC NSW 1071,2019-11-06,7,1,144.239511,-35.678113,78.860001,2.7,1.18,6.91645908,0.021240234,0.833409607,-0.138664544,4.51e-5,0.236679062,-18.35175514,-12.86061382,0.51977098,n,0,30,"Mature and Juv RRG, forbs, shrub 30%, juncus 1%, thatch of litter, 100%",2829,3440,1.105,0.105,26,50,25,36,43,21,Silty loam,6.84,5.31,0.1169,4918.285098621421,4228.31996050053,481289.32750795333,250832.54002969243,64640.31843902439,94852.64118769883,5410113.608483563,0,0,583168.0902651113,0,0,9133.958040296924,3864.3668632025447,8958305.001060445,871239.0746129373,576141.9686956521,265236.08924708376,0,68153.37922375397,4918.285098621421,93096.11079533403,4918.285098621421,38292.362553552484,0,0,11241.794511134674,n,0.018,1.018,9306.098018748673,453.18484123011666,-22.9,4.13,7541.636343624871,1164.4083789393383,3304.5884432198727,2381.358734352155,29622.901548250265,3978.9381972428414,226.7270074231177,360.2785323435843,351.3060784729586,7307.16643223754,2008.4168506299043,0.1789,0.0011,28.233,72.1442,3391.9326574761394,57132.29174030869,8944.846320254504,0.7187309468684123,20.53488372093023,6.387174211248285,0.20478705527414967,1.1503145987981618,0.054
FCNSW_110_2019-11-06_T7_P2,FCNSW_110,FC NSW 1072,2019-11-06,7,2,144.238774,-35.677261,78.330002,2.17,0.650002,6.62188911,-0.02015686,0.600877225,1.280064821,0.011195613,0.28797251,-18.58774757,-12.1431427,0.513506651,n,0,30,"Recently thinned RRG 15%, juncus 15%, harvest disturbance",2829,3100,1.131,0.131,27,39,35,33,34,32,Silty clay loam,6.27,4.65,0.0642,3991.0590031813367,4477.354192492047,297180.39346765645,247752.66273594915,41138.6081866384,95785.41607635208,5802385.781548252,0,0,270778.0031389184,0,0,8596.127083775187,3377.049925768823,5894487.143160128,724530.7113467656,488137.2165429481,157800.33289501592,0,33156.490180275716,3684.0544644750803,72453.07113467657,4605.06808059385,31928.472025450694,0,0,10745.158854718984,n,0.024,1.024,6094.040093319196,402.1759457051963,-27.87,2.69,6888.96563141188,1303.3385805032167,3339.5891091540702,1426.9965680942314,33125.90965005302,4242.299045599152,712.6462778366914,545.0529798515377,558.2445811240722,5673.443875291623,2301.9200312195126,0.1379,0.001,31.929,69.2389,2984.5997879109236,92621.03075291621,9054.23541887593,0.6843959398188556,15.15267175572519,10.229580573951432,0.27343232006177215,0.9993637327677626,0.088
FCNSW_111_2019-11-06_T7_P3,FCNSW_111,FC NSW 1073,2019-11-06,7,3,144.238588,-35.676544,78.209999,2.05,0.529999,7.89242125,0.003746033,0.897553921,0.231871322,0.010139047,0.270175427,-18.89394951,-13.78742504,0.505378664,n,0,30,"Recently thinned RRG 20%, juncus 1%, themeda 3%, harvest disturbance; thatch of litter 100%",2829,3100,1.09,0.09,37,31,32,41,32,27,Silty clay loam,6.44,4.91,0.071,4662.061399787911,3543.7882720254506,412126.22774125135,206684.72205726407,37296.49119830329,85160.32156945918,11344349.406150585,0,3729.6491198303293,360532.7482502652,0,0,12742.967826086959,0,5376910.814422059,1821311.9868504773,655796.6369034996,119970.38002120893,0,50661.06721102864,4351.257306468718,68687.7046235419,4040.4532131495234,45999.00581124072,0,0,11499.75145281018,n,0.021,1.021,6834.582012089077,441.34181251325566,-21.47,2.62,6025.60832840944,1241.386158928281,3048.146489274071,1257.5339824886387,35171.69925768823,5622.47953340403,2197.850689289502,1145.1958854718985,484.0142099681868,4484.903066595971,2034.8343989607636,0.1356,0.001,30.5,70.4639,2279.43295864263,77753.44974667138,4146.083987274657,0.6979118278909591,15.485915492957746,18.753467123511168,0.28831358180651706,1.0147048427006011,0.074
FCNSW_112_2019-11-06_T7_P4,FCNSW_112,FC NSW 1074,2019-11-06,7,4,144.237507,-35.675924,77.68,1.52,0,6.50819778,0.01474762,1.572275162,-0.655814588,-0.001909524,0.223269418,-18.80950737,-12.15284538,0.507620156,n,0,30,Recently thinned RRG 5% coverage from coppiced remaining stand; litter 80%,2829,3150,1.109,0.109,35,40,25,40,34,26,Silty loam,6.45,4.9,0.077,6660.806945917284,4977.2086950159055,371736.46383881225,213463.003552492,37427.39141039236,85004.58388123011,10371827.95864263,0,0,386961.1654294803,0,0,12370.070042417814,3488.994114528101,5201773.04347826,1579562.790031813,640706.191940615,125286.60683987272,0,53286.45556733827,4440.5379639448565,66290.88817603393,4440.5379639448565,48845.91760339342,0,0,11418.526193001062,n,0.021,1.021,3974.281477730646,377.4457269353128,-27.34,2.74,5287.321853348725,941.4750076101056,2566.8838026164954,1298.637594450304,22476.068398727464,5414.759809119831,4359.1457051961825,286.11553552492046,206.8978791092259,5036.838776246023,1191.6500807529162,0.123,9e-4,31.517,69.5594,769.4985683987276,78244.26299045599,5883.852598091197,0.6881863619994381,10.529411764705882,13.298134459697291,0.24355705502613625,1.035524920466596,0.07
FCNSW_113_2019-11-04_T8_P1,FCNSW_113,FC NSW 1081,2019-11-04,8,1,144.232062,-35.59318,77.18,1.02,1.019997,6.83653593,0.13999939,2.793794394,0.142957643,0.012658071,0.256593227,-19.22492981,-14.02348518,0.496592909,n,0,30,"Recently thinned RRG 15%, 95% litter, appears to be perched vertosol (black)",2829,3400,1.099,0.099,23,27,50,30,31,38,Silty clay,7.44,6.13,0.2504,7039.297985153764,7389.9220657476135,811865.7009544008,484705.9469777306,176317.6542948038,180340.11028632024,20816209.756097563,0,6368.888653234359,1015670.1378579004,0,5363.274655355249,18771.461293743374,7374.502651113467,12469613.573700955,3214612.7465535523,1495012.8101802757,405597.64581124065,0,289616.83138918347,9385.730646871687,124360.93107104985,5363.274655355249,54973.565217391304,0,0,20782.68928950159,n,0.033,1.033,6881.751792152704,519.5672322375398,-18.58,3.52,10641.294753773765,1361.614940314244,4993.94832987913,3350.4634675122184,43826.46871686109,5879.872746553554,2175.7476139978794,1045.5270413573703,361.4888653234359,7287.349437963943,3655.7420869565217,0.1572,0.0011,31.201,69.7792,2658.5980911983042,95726.40509013787,7385.535524920467,0.6910186353364324,13.245161290322581,12.96133567662566,0.1631768629563459,1.0816542948038177,0.1
FCNSW_114_2019-11-04_T8_P2,FCNSW_114,FC NSW 1082,2019-11-04,8,2,144.231292,-35.593209,76.559998,0.39999,0.399994,5.85486651,-0.003753662,1.333363891,-0.833237946,0.004444208,0.262155056,-19.02776527,-13.33584785,0.501826584,n,0,30,Old RRG with some coppiced 15%; Juncus 10%; litter 90%,2829,3230,1.117,0.117,28,33,39,32,34,34,Silty clay loam,6.64,5.11,0.107,6243.250901378578,4984.611519660656,475111.39359490987,304670.6439872746,66802.78464475079,125489.34311770943,14078530.782608695,0,4058.1130858960764,402689.68313891836,0,0,14047.3145281018,4370.275630965005,7647982.354188759,2363070.4661717922,933366.0097560976,129235.2936585366,0,98955.52678685047,5618.9258112407215,66490.62209968186,4682.438176033934,43390.59376458112,0,0,14047.3145281018,n,0.024,1.024,7479.414579851537,437.0275630965005,-27.18,1.94,8165.989023873112,1437.033609681502,3762.8761282506794,2119.1655392889074,37541.81389183457,8218.654506892895,4957.104634146341,1462.3473913043474,473.12135737009544,8481.4563495228,2604.059950965005,0.1191,0.001,32.287,68.9571,1799.202481442206,105666.47955696945,8657.633085896074,0.6810974664202655,17.114285714285717,12.205007824726138,0.2443086416085526,1.0161541180629197,0.11
FCNSW_115_2019-11-04_T8_P3,FCNSW_115,FC NSW 1083,2019-11-04,8,3,144.230001,-35.592745,76.260002,0.1,0.099998,6.4437232,0.089996338,1.201825023,-0.682665169,-0.002905871,0.295238107,-18.53217316,-12.14989853,0.514981866,n,0,30,Mature RRG recently thinned; litter 100%,2829,3210,1.129,0.129,32,34,34,38,33,29,Silty clay loam,6.19,4.69,0.0677,4775.8876988335105,7316.9783471261935,379523.87580063625,182757.30260869564,38843.88661717921,106979.88445387063,12480986.51961824,0,3820.710159066808,372519.2405090138,0,0,13054.09304347826,4139.102672322375,6463368.019088017,2114126.2880169675,786429.5077412514,135635.21064687168,0,63678.502651113464,5094.280212089078,85329.19355249206,4457.495185577943,43619.77431601273,0,0,13372.485556733829,n,0.02,1.02,4438.391634782609,429.8298928950159,-27.99,3.57,6701.9160350868615,1253.0397022745913,3196.6649976599692,1414.6427372609135,47534.12933191941,4151.588653234358,786.9289469777306,388.00185683987274,1193.3476256627785,5342.626372428421,2314.076786341463,0.1092,9e-4,33.475,67.774,2976.657849416755,113372.70668080595,9314.541760339342,0.6693794506612412,10.325925925925924,12.171581769437001,0.27173196288451346,1.0404984093319194,0.083
FCNSW_116_2019-11-04_T8_P4,FCNSW_116,FC NSW 1084,2019-11-04,8,4,144.229216,-35.592304,76.160004,0,0,6.72196484,0.050994873,0.849893451,-0.636374235,-0.019034863,0.309589028,-18.44887733,-12.27187634,0.5171929,n,0,30,"V large RRG stumps, mature and juv RRG 40%; litter 90%; self-mulching",2829,3250,1.111,0.111,33,35,32,44,32,25,Silty clay loam,6.27,4.79,0.0659,5124.012725344644,5464.7595715800635,416966.5355249204,215528.78525980914,42913.606574761405,97356.24178154825,11881304.506892893,0,3202.5079533404023,393908.4782608695,0,0,12489.78101802757,4163.260339342524,5860589.554612937,1918302.2640509014,749386.8610816543,117852.29268292683,0,60527.40031813361,5124.012725344644,80382.9496288441,4483.511134676564,44835.11134676564,0,0,12489.78101802757,n,0.02,1.02,5818.956951219512,342.66835100742315,-26.9,2.03,7370.880167903128,1372.5214016366435,3295.903685561135,1792.063367797075,26690.705991516435,3136.5739660657473,1053.0599681866383,235.16455461293742,466.87542417815484,6129.600222693532,1881.7936733828208,0.1001,8e-4,34.191,67.0435,1848.3494432661716,78485.86485212678,4791.203075291623,0.6622594076130173,16.981308411214954,16.38124362895005,0.26975831156979263,1.046571226581831,0.089
FCNSW_117_2019-11-05_T9_P1,FCNSW_117,FC NSW 1091,2019-11-05,9,1,144.423864,-35.825089,82.18,6.02,1.050003,6.52480793,-0.01865387,0.948195279,0.485974818,-0.001828948,0.264897078,-20.04055977,-13.21774197,0.474942356,n,0,30,"River red gum 50% coverage, thick litter, Juncus",2829,2950,1.154,0.154,24,39,37,26,39,35,Silty clay loam,6.07,4.77,0.0763,3126.0189607635202,2495.9840483987273,224504.9980911983,165963.18846235416,34670.39211028632,66498.94880169671,11736780.27995758,0,3694.386044538706,264290.69395546126,0,0,13640.810010604453,3694.386044538706,7388772.089077411,1906871.5660657473,812764.9297985153,130724.42926829269,0,54847.42358430541,5683.670837751855,59962.72733828207,4546.936670201484,33249.474400848354,0,0,13924.993552492047,n,0.023,1.023,3833.6359800636264,397.8569586426298,-28.44,4.3,6136.749364662699,1064.37923009428,2916.8344878184557,1362.1280769830496,39632.909013785786,3091.850265111347,113.0622693531283,298.07325556733826,654.2055143160128,4714.604959915165,2243.9132467444324,0.1072,8e-4,33.255,68.0166,2680.7147401908805,75881.04913396959,8444.945917285258,0.6716256087590202,9.635714285714286,8.985380116959064,0.24874703014459654,0.9259809119830329,0.112
FCNSW_118_2019-11-05_T9_P2,FCNSW_118,FC NSW 1092,2019-11-05,9,2,144.422807,-35.825348,82.230003,6.07,1.100006,7.10196686,-0.010002136,0.333277375,0.66692102,-0.004444472,0.290098071,-18.51171494,-12.18568134,0.515524924,n,0,30,"River red gum, 60% litter coverage, sparse Juncus",2829,3180,1.164,0.164,28,41,31,33,36,32,Silty clay loam,6.5,5.21,0.0811,4081.086553552492,3584.4497129586425,319580.470116649,195264.2951007423,39555.14659597031,75343.13637327678,12588582.369034996,0,3767.156818663839,351601.3030752917,0,0,14754.697539766703,3767.156818663839,7722671.47826087,2238319.0097560976,904117.6364793213,133420.13732767763,0,60274.50909862143,5650.735227995759,60588.438833510074,4708.946023329799,37043.70871686108,0,0,14440.767804878049,n,0.023,1.023,4344.787530858961,423.80514209968186,-27.19,3.76,6363.879963735887,1110.9813103669237,3041.206509496553,1472.4610319338537,44066.77412513256,3667.116648992577,48.178854718981974,296.744920466596,729.7408695652175,8033.461915800636,3183.875371240721,0.1553,0.001,31.857,69.4726,3322.1928738069987,100619.81618946623,14717.566065747615,0.6856101277415484,10.251851851851852,6.836715781669909,0.24613716011854245,1.0229056203605515,0.09
FCNSW_119_2019-11-05_T9_P3,FCNSW_119,FC NSW 1093,2019-11-05,9,3,144.422034,-35.825474,81.919998,5.75999,0.790001,6.11000013,-0.053001404,1.715112209,-0.470688045,-0.009224026,0.293508291,-18.93788147,-12.24861622,0.504212499,n,0,30,"River red gum, 30% juncus, 100% litter cover",2829,3180,1.349,0.349,36,35,29,39,32,29,Silty clay loam,6.25,4.84,0.0599,3724.747826086956,3412.4898,206102.71304347823,213862.60434782607,52767.26086956521,65803.87826086956,12602063.47826087,0,3724.747826086956,247385.3347826087,0,4655.934782608695,14898.991304347825,4035.1434782608694,9653304.782608695,2061027.1304347825,872211.7826086956,369370.82608695654,0,76978.12173913042,6207.913043478261,80392.47391304348,5276.726086956521,44076.18260869565,0,0,14898.991304347825,n,0.025,1.025,2495.58104347826,124.15826086956521,-20.55,-5.67,5914.310500685087,853.7399672510085,3124.089385906695,1585.3766464956911,28317.168229056206,3209.945281018028,350.06573064687166,380.04540827147395,664.0952831389184,5481.587217391303,1666.514256521739,0.1329,9e-4,32.741,68.6362,2479.8341420996812,100564.82658183105,12506.673594909862,0.6770378349372442,20.099999999999998,8.040893193435567,0.18128169125269175,1.0094167550371156,0.102
FCNSW_120_2019-11-05_T9_P4,FCNSW_120,FC NSW 1094,2019-11-05,9,4,144.421747,-35.825765,81.129997,4.96999,0,5.61882973,0.024467468,2.357022524,0.250294954,-0.00589629,0.483046681,-16.64014626,-10.92482281,0.565204978,y,0,30,"Juvenile river red gum, 20% juncus, 100% leaf litter",2829,3530,1.266,0.266,69,19,13,70,20,11,Loam,6.75,5.25,0.0388,2266.841869777307,3483.258466672322,126504.40111983033,114438.95245811238,40949.40151855779,33637.0083902439,5996162.365217391,0,0,158678.93088441144,0,0,8043.632441145281,0,4314311.945705196,1096858.9692470836,427774.9980063627,96157.96963732768,0,46068.07670837751,0,50455.512585365854,0,27055.8545747614,0,0,7312.393128313893,n,0.009,1.009,2731.1788334252387,219.37179384941672,-26.81,2.99,3544.0091977228276,610.8951495537893,1764.0528762551176,881.9840898652348,28662.551855779428,6881.186595970307,174.6567635206787,1123.673493107105,602.9644284199364,3612.3222053870627,1781.6645857136798,0.1334,0.001,30.808,70.2952,5582.856339342524,65111.78376340287,4652.682248144222,0.6952816528062415,12.45,13.994461751471096,0.23087173662939797,1.2078614351360906,0.032
