CombID,UniqueID,PrelimID,Date,Transect,Plot,Easting,Northing,Height,RHeight,RTHeight,TWI,TPI,Slope,planCurv,proCurv,NDVI,VH,VV,Wet,Inun,UDepth,LDepth,Description,CoreVol,CoreMass,MoisFF,Moisture,Sand,Silt,Clay,MSand,MSilt,MClay,Texture,pHw,pHc,EC,CEC,AvailP,ExCa,ExMg,ExNa,ExK,Al,As,B,Ca,Cd,Co,Cr,Cu,Fe,K,Mg,Mn,Mo,Na,Ni,P,Pb,S,Sb,Se,Zn,Fizz,ADMoisture,MoisFAD,TotOC,TotN,d13C,d15N,MTOC,POC,HOC,ROC,DOC,DTN,NO3,NH4,FAA,WHC,Proteolysis,AAMin_k1,AAMin_k2,AAMin_a,AAMin_b,DON,MBC,MBN,MicY,CN,MicCN,Vuln,BD0_30,bdm,TotalPLFA,Bac,Fun,Gpos,Gneg,Act,F_B,Gp_Gn,Act_Gp
FCNSW_079_2019-07-31_T9_P3,FCNSW_079,FC NSW 1093,31/7/19,9,3,144.422034,-35.825474,81.919998,5.75999,0.790001,6.11000013,-0.053001404,1.715112209,-0.470688045,-0.009224026,0.361159921,-17.67922592,-11.06933212,0.548858702,n,0,30,"River red gum, 30% juncus, 100% litter cover",2829,3180,1.194,0.194,36,35,29,39,32,29,Silty clay loam,5.54,4.4,0.0575,12.204,7.783101,675.288,700.713,172.89,215.604,41290.2,0,12.204,810.549,0,15.255,48.816,13.221,31628.7,6752.88,2857.77,1210.23,0,252.216,20.34,263.403,17.289,144.414,0,0,48.816,n,0.017,1.017,13.34304,1.10853,-25.04,4.19,21.86757072,3.695464152,10.6188422,5.079319583,78.64,8.5,2.826,1.1,1.46,17.96022,4.309029,0.1234,9.00E-04,31.676,69.4715,4.574,247.1111111,17.34,0.686833585,12.03669725,14.25092913,0.235407445,1.009416755,0.102,721.901325,420.9052661,74.40065478,184.025362,73.18024712,19.46184297,0.176763421,184.2913059,0.105756309
FCNSW_080_2019-07-31_T9_P4,FCNSW_080,FC NSW 1094,31/7/19,9,4,144.421747,-35.825765,81.129997,4.96999,0,5.61882973,0.024467468,2.357022524,0.250294954,-0.00589629,0.442035019,-17.36356544,-11.53634262,0.558038712,y,0,30,"Juvenile river red gum, 20% juncus, 100% leaf litter",2829,3530,1.101,0.101,69,19,13,70,20,11,Loam,5.7,4.41,0.04,6.2434,8.278547,348.422,315.191,112.784,92.644,16514.8,0,0,437.038,0,0,22.154,0,11882.6,3021,1178.19,264.841,0,126.882,0,138.966,0,74.518,0,0,20.14,n,0.007,1.007,8.5595,0.64448,-27.03,2.81,11.38932127,2.537522344,5.700537713,2.438813787,69.57,4.28,0,0.191,1.529,9.94916,4.220337,0.1387,0.001,30.084,71.0765,4.089,169.0888889,12.24,0.702611197,13.28125,13.81445171,0.311759769,1.207861435,0.032,606.0722941,347.2774093,75.59768711,145.7566537,63.57166282,14.78510355,0.21768674,145.9892275,0.101436903
FCNSW_081_2019-11-06_T0_P1,FCNSW_081,FC NSW 1001,6/11/19,0,1,144.425419,-35.73389,80.57,4.41,0.300003,6.71210527,-0.004798889,1.554801583,0.826143622,0.00289604,0.230925739,-21.55958176,-14.07810879,0.434620529,n,0,30,"Few mature RRG, many samplings, some copiced; distrurbed area; 95% litter cover, grey vertosol",2829,3830,1.133,0.133,17,25,58,31,28,42,Clay,6.83,5.29,0.1578,28.026,12.504786,2511.96,1613.052,446.34,510.696,45049.2,0,10.38,2210.94,0,21.798,45.672,21.798,38925,5106.96,4276.56,802.374,0,598.926,28.026,203.448,21.798,125.598,0,0,61.242,n,0.038,1.038,17.18928,1.59852,-21.26,3.03,24.06351992,4.57432404,10.98308244,5.080116657,90.77,27.16,13.452,4.992,1.321,30.5691,9.46137,0.1084,6.00E-04,33.331,67.7946,8.716,616.0444444,45.48,0.670399978,10.75324675,13.54539236,0.284770425,1.206267232,0.109,913.8440453,616.1645865,80.51420283,261.6978047,114.1034804,28.53541272,0.130669962,261.9478884,0.109039557
FCNSW_082_2019-11-06_T0_P2,FCNSW_082,FC NSW 1002,6/11/19,0,2,144.425642,-35.734851,80.779999,4.62,0.510002,7.05519724,0.040008545,0.70707798,0.471404523,0.009998843,0.255891144,-21.42234993,-14.29982948,0.438263297,n,0,30,"Sparse mature and juvenile RRG, coverage 10%; disturbed area; 50% litter cover",2829,3700,1.114,0.114,35,26,39,43,29,28,Silty clay loam,6.44,4.76,0.1128,17.459,19.080633,1269.372,868.842,227.994,297.83,31220.8,0,0,1252.94,0,13.351,37.999,17.459,29474.9,4159.35,2731.82,816.465,0,269.074,20.54,296.803,18.486,135.564,0,0,52.377,n,0.027,1.027,23.65181,1.60212,-26.18,2.63,25.04326531,4.713606921,12.03729165,5.203252046,90.85,32.9,17.16,8.414,1.826,15.03528,8.985223,0.1302,0.001,27.407,73.3825,7.326,324.7111111,31.52,0.728076833,14.76282051,10.30174845,0.273402452,1.217638742,0.069,839.345547,543.9997308,105.8633438,222.7565907,93.21161945,21.78964333,0.194601831,222.990356,0.097818176
FCNSW_083_2019-11-06_T0_P3,FCNSW_083,FC NSW 1003,6/11/19,0,3,144.425268,-35.73518,80.739998,4.57999,0.470001,5.73089361,0.0625,2.748800039,-0.128364027,0.005745502,0.256596297,-20.05898666,-13.28815556,0.474453211,n,0,30,"Mature RRG, some juveniles, juncus, 90% litter",2829,3340,1.123,0.123,25,31,43,36,35,29,Silty clay,6.57,4.93,0.1184,20.58,17.952963,1471.47,979.608,271.656,388.962,35294.7,0,0,1625.82,0,21.609,40.131,20.58,35500.5,5011.23,3436.86,1461.18,0,362.208,24.696,303.555,19.551,124.509,0,0,57.624,n,0.029,1.029,21.43407,1.80075,-25.85,3.55,31.17743351,6.054797286,14.02787881,7.252115058,82.61,30.82,15.987,6.749,1.832,24.76803,9.09636,0.136,0.0011,30.666,70.4361,8.084,399.7555556,20.64,0.696682858,11.90285714,19.36800172,0.28453003,1.080275716,0.085,881.061033,595.2624848,89.62785406,240.5648187,107.9906477,27.58548159,0.150568625,240.820262,0.114669642
FCNSW_084_2019-11-06_T0_P4,FCNSW_084,FC NSW 1004,6/11/19,0,4,144.425377,-35.735393,80.269997,4.10999,0,6.21222591,0.040000916,1.699662209,-0.755148768,-4.97E-04,0.257371664,-19.51707077,-12.58333588,0.488838166,n,0,30,"Young RRG ~5m height, 5% juncus, 10% canopy, 90% litter",2829,3240,1.077,0.077,63,21,16,63,24,14,Loam,5.88,4.52,0.0746,9.135,13.08335,747.04,415.135,115.71,166.46,14514.5,0,0,710.5,0,0,20.3,0,12586,2395.4,1410.85,182.7,0,106.575,0,190.82,10.15,125.86,0,0,27.405,n,0.015,1.015,20.5842,1.2383,-25.62,2.55,19.3033044,5.205649183,9.022667697,3.325694061,120.88,17.74,8.687,1.45,1.774,19.894,7.06643,0.1118,8.00E-04,30.982,69.9982,7.603,236.6444444,21.98,0.693187377,16.62295082,10.76635325,0.421565977,1.10290562,0.037,868.4633168,516.0381295,101.0236609,198.2582083,94.23953028,30.65832337,0.195767822,198.5835317,0.154638356
FCNSW_085_2019-11-06_T1_P1,FCNSW_085,FC NSW 1011,6/11/19,1,1,144.417459,-35.745008,81.370003,5.21,1.810005,5.40099144,0.101257324,0.687176883,1.027360559,0.01627399,0.339636356,-18.73632431,-12.47464275,0.509562731,n,0,30,"Mature grey box, 30% canopy; 5% bluebush; 2% moss; 60% litter",2829,3560,1.102,0.102,58,24,18,54,26,20,Loam,8.82,7.74,0.2457,19.532,41.2742,2177.304,855.296,181.956,573.624,29812,0,18.504,14906,0,11.308,30.84,24.672,25391.6,6784.8,6024.08,1480.32,0,336.156,25.7,1058.84,13.364,175.788,0,0,69.904,y,0.028,1.028,18.69932,1.542,-24.63,4.88,22.73417908,3.564752462,12.91032739,7.288734925,120.86,19.75,6.651,0.853,1.133,28.13636,9.68376,0.1115,0.0014,25.589,74.0295,12.246,416.4222222,35.26,0.743130041,12.12666667,11.81004601,0.176481086,1.176599505,0.065,854.3508924,375.8872858,250.8468484,94.01806479,123.6146161,5.821329966,0.667345925,94.06515736,0.061917143
FCNSW_086_2019-11-06_T1_P2,FCNSW_086,FC NSW 1012,6/11/19,1,2,144.417561,-35.745289,80.519997,4.35999,0.959999,5.79950857,-0.011253357,2.007002115,0.251950651,0.002717752,0.262998104,-18.67877197,-11.9414587,0.511090457,n,0,30,"Mature RRG, 10% cover; 1% small saplings; 75% litter cover",2829,3790,1.121,0.121,29,22,49,36,29,35,Clay,6.45,4.8,0.1499,23.782,13.335498,1788.82,1419.682,357.764,531.476,39188.6,0,0,1644.06,0,20.68,42.394,20.68,33605,5107.96,3701.72,1220.12,0,430.144,26.884,226.446,22.748,125.114,0,0,61.006,n,0.034,1.034,16.3889,1.4476,-22,4.35,26.5799874,5.055281391,12.81129985,5.451828287,77.92,25.68,16.391,4.391,1.255,14.50702,10.560242,0.1285,0.001,30.453,70.659,4.898,371.0888889,23.4,0.698819131,11.32142857,15.85849953,0.276802602,1.203047013,0.102,827.970806,475.8979004,163.0987218,199.2277314,75.17744825,22.18090245,0.342717885,199.5227787,0.111334413
FCNSW_087_2019-11-06_T1_P3,FCNSW_087,FC NSW 1013,6/11/19,1,3,144.417647,-35.745413,80.190002,4.03,0.630005,5.52647734,-0.041252136,4.844833851,0.027444854,-0.002432437,0.287192285,-18.31145859,-11.9414587,0.520840645,m,0,30,"Mature RRG, 10% cover; Juvenile RRG 1%; Juncus 1%; Chenopod 1%; Litter 60%",2829,3840,1.091,0.091,39,24,38,43,27,30,Clay loam,6.34,4.67,0.1042,20.48,14.242816,1492.992,991.232,225.28,346.112,28467.2,0,0,1853.44,0,12.288,33.792,16.384,26009.6,3860.48,2355.2,565.248,0,283.648,17.408,252.928,18.432,187.392,0,0,48.128,n,0.024,1.024,25.27232,1.20832,-22.62,2.96,22.56434955,3.999544154,10.52676126,5.458984937,51.75,20.91,16.313,2.38,0.989,23.6032,6.37952,0.118,0.001,31.959,69.2212,2.217,286.1777778,16.42,0.684137806,20.91525424,17.4286101,0.250194399,1.239278897,0.087,738.5197993,385.7453103,67.68384664,190.7583956,20.25141535,26.0073985,0.175462526,192.0426218,0.136336849
FCNSW_088_2019-11-06_T1_P4,FCNSW_088,FC NSW 1014,6/11/19,1,4,144.417776,-35.745531,79.559998,3.39999,0,5.54051876,-0.140914917,2.687362432,-0.272436529,-0.017103843,0.319391638,-17.8657589,-11.22754002,0.532671571,y,0,30,"Mature RRG <10%; Juncus 5%, lots of dead wood; 50% litter",2829,3740,1.267,0.267,55,23,23,58,23,19,Loam,7.15,5.26,0.053,10.0782,18.036924,895.84,520.198,138.448,207.672,16186.2,0,0,861.228,0,0,22.396,0,12928.6,2595.9,1465.92,214.798,0,146.592,10.18,171.024,12.216,115.034,0,0,30.54,n,0.018,1.018,7.79788,0.68206,,4.66,11.68303765,2.064866655,6.415546659,2.556152006,27.43,9.84,0.341,3.677,1.077,14.23164,4.579982,0.1274,8.00E-04,35.838,66.2334,5.822,190.9555556,17.18,0.648892834,11.43283582,11.11499159,0.230153367,1.258564864,0.048,452.2684593,239.4123481,85.33970499,87.70192777,38.20335632,10.72628316,0.356454902,87.98269585,0.122303847
FCNSW_089_2019-11-05_T2_P1,FCNSW_089,FC NSW 1021,5/11/19,2,1,144.382395,-35.780812,81.239998,5.07999,1.220001,7.23809719,0.17250061,1.16666162,0.571407795,-0.003333365,0.22256285,-19.0994873,-13.51363468,0.499922752,n,0,30,"Recently thinned RRG, some coppiced, some dead RRG ~20m, RRG cover ~15%; litter 40%",2829,3430,1.147,0.147,17,26,57,28,31,42,Silty clay,6.01,4.41,0.1535,25.9,7.40222,1531.208,1379.952,346.024,356.384,45998.4,0,0,1388.24,0,14.504,51.8,18.648,41958,4123.28,3076.92,628.852,0,430.976,25.9,226.884,20.72,183.372,0,0,56.98,n,0.036,1.036,17.79848,1.3468,-26.24,4.41,20.88557265,3.261799806,10.53625967,4.77899803,107.85,20.04,7.075,3.749,1.368,14.77336,7.207452,0.071,7.00E-04,29.119,71.3292,9.216,239.1555556,14.36,0.71010929,13.21538462,16.6542866,0.212977141,1.063312124,0.123,650.9857301,399.4428582,92.31183895,184.4562662,24.70792584,21.48395993,0.231101488,185.3257831,0.116471836
FCNSW_090_2019-11-05_T2_P2,FCNSW_090,FC NSW 1022,5/11/19,2,2,144.383235,-35.780596,80.730003,4.57,0.710007,5.86268425,0.058128357,1.740020871,-0.196182489,-0.002138764,0.238217384,-19.11923981,-12.98881626,0.49939841,n,0,30,"Very disturbed site, RRG 5% coppiced / thinned, few chenopods",2829,4030,1.158,0.158,16,40,44,25,35,41,Silty clay,5.83,3.99,0.0673,20.62,10.950251,824.8,892.846,189.704,239.192,27733.9,0,0,745.413,0,17.527,40.209,15.465,35363.3,2876.49,2062,1144.41,0,173.208,18.558,370.129,21.651,130.937,0,0,53.612,n,0.031,1.031,11.8565,1.2372,-27.3,3.82,19.71360193,2.294132448,9.853768899,5.017843423,66.49,13.24,4.788,1.044,1.172,20.3107,5.869483,0.0738,5.00E-04,35.473,65.9802,7.408,249.1777778,17.32,0.650351098,9.583333333,14.38670772,0.154262524,1.267833157,0.11,668.3300109,353.7187768,65.20195123,181.0653942,21.28773402,19.29493195,0.18433274,181.9717815,0.106563333
FCNSW_091_2019-11-05_T2_P3,FCNSW_091,FC NSW 1023,5/11/19,2,3,144.384195,-35.780728,80.694283,4.53428,0.674286,6.10975552,-0.022270203,0.474723637,0.142543212,-0.011416793,0.322834641,-16.83475304,-11.27229118,0.560039222,m,0,30,Mainly young RRG 30%; many branches; sedges 5%; Themeda; Litter 90%,2829,3140,1.171,0.171,18,46,36,25,39,35,Silty clay loam,5.95,4.32,0.0819,15.45,15.11319,842.54,827.09,166.86,265.74,29767,0,0,834.3,0,17.51,42.23,13.39,34814,3708,2358.7,1287.5,0,166.86,19.57,397.58,17.51,139.05,0,0,51.5,n,0.03,1.03,15.6869,1.5759,-26.79,4.75,24.58670377,4.049726372,11.91990188,5.566631472,78.87,13.05,4.152,1.09,1.408,22.6806,8.12052,0.1173,8.00E-04,32.492,68.911,7.808,317.8888889,28.54,0.679575555,9.954248366,11.13836331,0.23159115,0.986730293,0.111,877.4427859,584.487478,101.6788472,248.9274912,113.5660355,29.64152456,0.173962405,249.1884981,0.119076943
FCNSW_092_2019-11-05_T2_P4,FCNSW_092,FC NSW 1024,5/11/19,2,4,144.384389,-35.780678,80.019997,3.85999,0,5.48051739,-0.021560669,4.549061775,-0.257610708,-0.013795063,0.322834641,-16.83475304,-11.27229118,0.560039222,y,0,30,Mature RRG + saplings 30%; Juncus 10%; Litter 70%,2829,3430,1.399,0.399,22,47,31,31,39,31,Silty clay loam,6.52,4.68,0.0407,13.299,17.021697,802.032,707.916,147.312,161.634,23938.2,0,0,775.434,0,0,36.828,12.276,26700.3,2843.94,1831.17,617.892,0,134.013,15.345,339.636,17.391,75.702,0,0,42.966,n,0.023,1.023,15.58029,0.98208,-26.26,3.5,15.14769855,2.317998472,7.509053676,3.648973843,54.66,8.31,0.337,2.721,1.312,14.02533,5.699133,0.1137,7.00E-04,35.48,66.4908,5.252,267.5333333,26.64,0.652057256,15.86458333,10.04254254,0.207742674,1.120296925,0.076,508.4460196,261.0752901,89.15202248,122.4491821,15.32195862,13.45943663,0.341480124,123.3276231,0.109918551
FCNSW_093_2019-11-05_T3_P1,FCNSW_093,FC NSW 1031,5/11/19,3,1,144.42359,-35.862426,82.900002,6.74,0,8.41408253,-0.022506714,0.333277375,-2.000254393,-8.48E-07,0.350359142,-17.8777523,-11.88063431,0.532353222,n,0,30,"Red gum, Black box, juncus",2829,3400,1.114,0.114,25,41,34,30,40,30,Silty clay loam,6.2,4.4,0.075,15.36,10.799104,735.232,814.08,180.224,266.24,27340.8,0,0,794.624,0,20.48,39.936,15.36,33484.8,3727.36,2334.72,1392.64,0,204.8,21.504,289.792,16.384,102.4,0,0,51.2,n,0.024,1.024,20.93056,1.25952,-29.72,3.33,20.18273476,3.717001771,9.849185103,4.698568641,90.73,13.97,1.173,1.888,2.441,19.5584,8.593408,0.1105,8.00E-04,31.082,69.9927,10.909,405.2444444,27.04,0.692484865,16.61788618,14.98685076,0.255503484,1.093672676,0.09,658.9641318,402.2840111,96.50470411,186.6016549,31.03260601,21.9335449,0.23989197,187.3084452,0.117542071
FCNSW_094_2019-11-05_T3_P2,FCNSW_094,FC NSW 1032,5/11/19,3,2,144.424764,-35.862395,82.980003,6.82,0.080002,6.81765938,-0.068756104,1.581074476,-0.091420814,-0.007442566,0.342208296,-18.25694656,-11.95616722,0.522287667,n,0,30,"Red gum, grey box, juncus, ""cherry berry""",2829,3360,1.14,0.14,23,41,36,30,39,30,Silty clay loam,6.31,4.46,0.0898,16.432,13.851149,944.84,954.083,242.372,351.234,30810,0,0,901.706,0,15.405,41.08,15.405,31734.3,4241.51,2577.77,1088.62,0,296.803,20.54,247.507,17.459,110.916,0,0,53.404,n,0.027,1.027,25.79824,1.29402,-26.13,3.36,19.45233604,2.828662726,9.647558679,5.066053767,89.8,9.66,0.005,0.818,1.792,23.63127,7.649096,0.0931,9.00E-04,30.822,70.0714,8.837,280.1555556,26.26,0.694509254,19.93650794,10.66852839,0.192248011,1.072492047,0.097,1063.031236,575.6060209,192.5375498,285.050344,39.26598915,32.68777894,0.334495372,285.8828145,0.114673705
FCNSW_095_2019-11-05_T3_P3,FCNSW_095,FC NSW 1033,5/11/19,3,3,144.42555,-35.86226,83.300003,7.14,0.400002,6.60462236,-0.00868988,1.24843967,0.464881808,0.012341132,0.352681845,-17.1980381,-11.10735798,0.550395966,n,0,30,"Grey box, sparse juncus, last logged >10 years ago",2829,3200,1.129,0.129,20,51,29,25,43,32,Silty clay loam,5.96,4.25,0.0869,13.338,15.470028,714.096,692.55,168.264,235.98,26881.2,0,0,733.59,0,18.468,41.04,13.338,31806,3929.58,2411.1,1190.16,0,200.07,19.494,297.54,16.416,122.094,0,0,52.326,n,0.026,1.026,13.851,1.39536,-27.24,4.05,16.80372296,3.176329753,8.263003519,3.603777089,118.81,10.63,0.493,0.682,2.002,24.94206,7.164558,0.0925,8.00E-04,33.412,67.8131,9.455,170.4666667,16.46,0.669923764,9.926470588,10.3564196,0.267665668,1.027076706,0.092,768.7991286,416.7852808,153.78139,198.2172755,28.80077343,22.47735744,0.3689703,198.9977183,0.11339757
FCNSW_096_2019-11-05_T3_P4,FCNSW_096,FC NSW 1034,5/11/19,3,4,144.42597,-35.862151,83.5,7.34,0.599998,5.88073301,0.079368591,0.689953506,-1.712836146,0.005568054,0.383130521,-16.17677116,-11.05339146,0.577505052,n,0,30,"Very mature red gum, cherry bush",2829,2840,1.142,0.142,15,59,26,25,45,30,Silty clay loam,6.49,4.98,0.1052,14.322,16.078491,1108.932,774.411,149.358,319.176,25063.5,0,0,1196.91,0,0,37.851,12.276,21278.4,3856.71,2557.5,481.833,0,161.634,18.414,272.118,16.368,128.898,0,0,48.081,n,0.023,1.023,26.34225,1.72887,-30.45,3.63,24.06974545,5.329306153,10.98141693,5.223959901,113.14,12.56,0.379,0.916,1.998,26.03535,8.589108,0.1633,0.0011,30.298,70.8632,11.265,310.3333333,44.9,0.700497819,15.23668639,6.911655531,0.328860366,0.906511135,0.097,1051.294467,682.9920785,172.7634438,289.9067432,63.27847149,45.44063691,0.252950875,290.624849,0.156742256
FCNSW_097_2019-11-05_T4_P1,FCNSW_097,FC NSW 1041,5/11/19,4,1,144.34441,-35.74825,80.510002,4.35,1.200005,5.51209164,0.236251831,2.315444231,0.175042644,-7.19E-04,0.285714298,-19.7557869,-14.06621075,0.482501537,n,0,30,"Mature RRG + saplings, Juncus, litter 75%",2829,3480,1.155,0.155,21,33,46,31,28,41,Silty clay,6,4.64,0.2617,22.748,11.240614,1662.672,1274.922,318.472,382.58,46116.4,0,0,1716.44,0,22.748,51.7,21.714,43841.6,4611.64,3112.34,1468.28,0,489.082,27.918,404.294,22.748,150.964,0,0,59.972,n,0.034,1.034,17.97092,1.62338,-25.05,4.77,27.2595561,3.841468315,12.83882,6.994462203,141.81,24.99,1.823,7.018,1.81,26.22224,11.562188,0.1078,0.001,34.519,66.9591,16.149,282.6,24.16,0.659837935,11.07006369,11.69701987,0.193687977,1.096033934,0.109,678.6675767,414.4679051,101.4618629,164.3117482,68.6516149,17.47411267,0.244800289,164.5662814,0.106347311
FCNSW_098_2019-11-05_T4_P2,FCNSW_098,FC NSW 1042,5/11/19,4,2,144.34441,-35.74903,79.57,3.41,0.260002,6.6422267,-0.118591309,1.536560416,-1.559445858,-0.026031157,0.333097339,-18.43785667,-12.09235001,0.51748544,n,0,30,"Mix mature and juv RRG 30%, 1% juncus, pig disturbance",2829,3430,1.171,0.171,23,25,52,34,30,36,Clay,5.89,4.43,0.1003,21.672,19.271568,1512.912,1001.04,183.696,328.176,28999.2,0,0,1527.36,0,0,39.216,15.48,21465.6,3023.76,2177.52,556.248,0,160.992,16.512,288.96,19.608,259.032,0,0,51.6,n,0.032,1.032,,,-17.61,0.03,28.05159823,4.741354791,13.54618829,6.589842668,80.56,19.34,14.364,1.123,1.247,16.83192,7.422144,0.1029,8.00E-04,33.658,67.8469,3.853,320.2222222,25.98,0.668410096,17.1,12.32572064,0.235466205,1.066949452,0.12,884.1850502,535.413032,120.6744633,236.1369394,101.607739,25.49767354,0.225385742,236.3878816,0.107978335
FCNSW_099_2019-11-05_T4_P3,FCNSW_099,FC NSW 1043,5/11/19,4,3,144.34407,-35.74957,79.440002,3.28,0.130005,6.15127707,0.06312561,2.136120081,-0.578973353,-0.016373023,0.35918811,-18.09561539,-12.3162384,0.526570141,n,0,30,"Mature RRG, pig disturbance, litter 80%",2829,3310,1.143,0.143,26,27,47,38,29,33,Silty clay,6.06,4.49,0.0876,17.493,26.386647,1331.526,820.113,144.06,265.482,27988.8,0,0,1296.54,0,0,37.044,13.377,18419.1,3045.84,1903.65,348.831,0,143.031,14.406,233.583,17.493,138.915,0,0,46.305,n,0.029,1.029,20.73435,1.25538,-27.12,2.64,18.84185996,2.837465439,9.111001602,4.750839954,68.41,15.84,11.473,1.407,1.14,18.07953,4.849677,0.1207,9.00E-04,31.732,69.4447,2.96,291.0888889,23.88,0.686370479,16.51639344,12.18965196,0.204696138,1.049512195,0.103,1030.478564,546.2126713,140.6693735,238.4638664,92.41555052,25.73480989,0.257535903,238.7423348,0.107919117
FCNSW_100_2019-11-05_T4_P4,FCNSW_100,FC NSW 1044,5/11/19,4,4,144.34419,-35.75001,79.309998,3.14999,0,6.41605902,0.007492065,0.527038217,-0.417824209,-0.011131082,0.329815298,-18.33200455,-12.83047867,0.520295262,n,0,30,"60% mature RRG, disturbance by pigs, 40% litter",2829,3810,1.16,0.16,21,31,49,31,32,37,Silty clay,6.08,4.37,0.0815,17.493,27.41256,1292.424,771.75,135.828,275.772,28091.7,0,0,1183.35,0,0,39.102,14.406,18522,3231.06,1903.65,391.02,0,140.973,16.464,246.96,18.522,137.886,0,0,47.334,n,0.029,1.029,9.53883,1.16277,-28.81,3.51,17.76822352,3.135535638,8.689753342,3.384934754,46.7,10.11,4.262,0.881,0.986,15.06456,5.949678,0.1227,8.00E-04,34.424,67.2852,4.967,256.4222222,15.48,0.661544875,8.203539823,16.56474304,0.259678396,1.206702015,0.104,642.4769649,331.5527372,101.7649139,144.8519193,54.01734857,12.61492868,0.30693432,145.0854541,0.087088447
FCNSW_101_2019-11-05_T5_P1,FCNSW_101,FC NSW 1051,5/11/19,5,1,144.29449,-35.72734,80.019997,3.85999,1.099998,6.9005394,0.04964447,0.495429456,1.667062998,0.008091221,0.238456666,-20.0895195,-14.59629726,0.473642737,n,0,30,"RRG 20%, litter 50%",2829,4290,1.099,0.099,31,47,22,38,41,21,Silty loam,6.75,4.93,0.0755,7.119,5.411457,675.288,576.639,178.992,130.176,16170.3,0,0,779.022,0,0,25.425,0,18814.5,2440.8,1627.2,615.285,0,185.094,12.204,191.196,12.204,43.731,0,0,31.527,n,0.017,1.017,12.80403,0.78309,-29.08,5.16,11.47707715,1.678985616,5.472560829,3.207033464,36.57,6.61,0.365,0.757,0.795,8.68518,4.772781,0.1308,0.001,30.596,70.6552,5.488,182.4666667,20.1,0.697820865,16.35064935,9.077943615,0.193440564,1.452746554,0.042,479.7284234,310.4479833,62.2221623,121.1049092,52.53773117,10.2230799,0.200427014,121.2994947,0.084415074
FCNSW_102_2019-11-05_T5_P2,FCNSW_102,FC NSW 1052,5/11/19,5,2,144.29568,-35.72802,79.650002,3.49,0.730003,6.4532814,-0.04750061,2.603435516,0.128039688,0.007770457,0.267587543,-19.76522636,-13.6780529,0.482250959,n,0,30,"Juv RRG, coppiced, 25%; Themeda; woody debris 10%; juncus 1%; litter 70%",2829,2970,1.159,0.159,18,50,33,27,41,32,Silty clay loam,6.13,4.54,0.0916,17.459,17.874935,1281.696,910.949,160.212,291.668,26085.8,0,0,1222.13,0,0,35.945,13.351,26291.2,3327.48,2115.62,376.909,0,156.104,16.432,248.534,15.405,137.618,0,0,44.161,n,0.027,1.027,21.02269,0.97565,-24.69,1.22,25.44618594,4.251920078,11.72298411,6.379002465,93.11,18.92,9.276,2.067,1.711,29.70084,7.583368,0.1237,9.00E-04,32.719,68.725,7.577,294.9333333,36.02,0.677467371,21.54736842,8.188043679,0.234886931,0.963753977,0.082,603.2356105,326.9557004,113.4031191,160.5728328,14.09108201,21.00821531,0.346845517,162.0637201,0.130832937
FCNSW_103_2019-11-05_T5_P3,FCNSW_103,FC NSW 1053,5/11/19,5,3,144.29662,-35.72855,79.43,3.27,0.510002,7.05400085,0.135002136,0.849893451,3.077367306,0.029398875,0.243861422,-18.67476654,-12.83132076,0.511196792,n,0,30,Some large and some coppiced RRG 30%; shea-oak - type shrub; 5% juncus and themeda; litter 50%,2829,3140,1.113,0.113,17,51,32,25,42,34,Silty clay loam,5.96,4.24,0.0633,12.276,15.613026,638.352,738.606,141.174,210.738,22506,0,0,663.927,0,12.276,33.759,11.253,21073.8,2782.56,1831.17,365.211,0,138.105,14.322,199.485,16.368,84.909,0,0,38.874,n,0.023,1.023,12.06117,1.2276,-25.67,3.25,18.18979301,3.438643298,8.632104542,3.96948241,68.01,17.98,11.823,2.394,1.044,16.11225,6.319071,0.0743,6.00E-04,35.68,65.7616,3.763,199.4444444,16.4,0.648270532,9.825,12.16124661,0.27287383,1.036677271,0.066,549.9145181,332.1272512,59.27175416,159.0521783,19.15449211,19.8434549,0.178460978,160.0881471,0.124760661
FCNSW_104_2019-11-05_T5_P4,FCNSW_104,FC NSW 1054,5/11/19,5,4,144.29732,-35.72876,78.919998,2.75999,0,5.56973743,-0.209999084,5.333328247,-0.083319426,-0.008850456,0.276908338,-18.20098495,-12.65104294,0.523773134,n,0,30,Mature RRG some juv 10%; Juncus 1%; litter 70%,2829,3140,1.132,0.132,23,44,33,29,39,31,Silty clay loam,6.25,4.61,0.0823,11.242,21.813568,915.712,711.312,128.772,245.28,17374,0,0,937.174,0,0,29.638,12.264,15227.8,2391.48,1624.98,365.876,0,131.838,12.264,224.84,15.33,138.992,0,0,35.77,n,0.022,1.022,23.42424,1.533,-21.13,2.93,23.12893015,4.438540462,10.31271257,5.181061822,79.31,16.27,9.06,1.021,1.365,14.08316,7.783552,0.124,9.00E-04,31.407,69.8997,6.189,380.5333333,28.9,0.689981018,15.28,13.16724337,0.286472511,1.022248144,0.079,721.6881165,373.7789564,77.94031495,181.4921555,21.75977621,21.5439273,0.208519805,182.4822359,0.118704454
