CombID,UniqueID,PrelimID,Date,Transect,Plot,Easting,Northing,Height,RHeight,RTHeight,TWI,TPI,Slope,planCurv,proCurv,NDVI,VH,VV,Wet,Inun,UDepth,LDepth,Description,CoreVol,CoreMass,MoisFF,Moisture,Sand,Silt,Clay,MSand,MSilt,MClay,Texture,pHw,pHc,EC,CEC,AvailP,ExCa,ExMg,ExNa,ExK,Al,As,B,Ca,Cd,Co,Cr,Cu,Fe,K,Mg,Mn,Mo,Na,Ni,P,Pb,S,Sb,Se,Zn,Fizz,ADMoisture,MoisFAD,TotOC,TotN,d13C,d15N,MTOC,POC,HOC,ROC,DOC,DTN,NO3,NH4,FAA,WHC,Proteolysis,AAMin_k1,AAMin_k2,AAMin_a,AAMin_b,DON,MBC,MBN,MicY,CN,MicCN,Vuln,BD0_30,bdm
FCNSW_103_2019-11-05_T5_P3,FCNSW_103,FC NSW 1053,2019-11-05,5,3,144.29662,-35.72855,79.43,3.27,0.510002,7.05400085,0.135002136,0.849893451,3.077367306,0.029398875,0.243861422,-18.67476654,-12.83132076,0.511196792,n,0,30,Some large and some coppiced RRG 30%; shea-oak - type shrub; 5% juncus and themeda; litter 50%,2829,3140,1.113,0.113,17,51,32,25,42,34,Silty clay loam,5.96,4.24,0.0633,12.276,15.613026,638.352,738.6059999999999,141.17399999999998,210.73799999999997,22505.999999999996,0,0,663.9269999999999,0,12.276,33.759,11.252999999999998,21073.8,2782.56,1831.1699999999998,365.21099999999996,0,138.105,14.322,199.48499999999999,16.368,84.90899999999999,0,0,38.873999999999995,n,0.023,1.023,12.061169999999999,1.2275999999999998,-25.67,3.25,18.189793008089996,3.4386432978809993,8.632104541664999,3.9694824100799995,68.01,17.98,11.823,2.394,1.044,16.11225,6.319070999999999,0.0743,6e-4,35.68,65.7616,3.763,199.4444444444444,16.4,0.6482705320105362,9.825,12.161246612466122,0.27287383018095474,1.0366772711205372,0.066
FCNSW_104_2019-11-05_T5_P4,FCNSW_104,FC NSW 1054,2019-11-05,5,4,144.29732,-35.72876,78.919998,2.75999,0,5.56973743,-0.209999084,5.333328247,-0.083319426,-0.008850456,0.276908338,-18.20098495,-12.65104294,0.523773134,n,0,30,Mature RRG some juv 10%; Juncus 1%; litter 70%,2829,3140,1.132,0.132,23,44,33,29,39,31,Silty clay loam,6.25,4.61,0.0823,11.242,21.813568,915.712,711.312,128.772,245.28,17374,0,0,937.174,0,0,29.638,12.264,15227.800000000001,2391.48,1624.98,365.87600000000003,0,131.838,12.264,224.84,15.33,138.992,0,0,35.77,n,0.022,1.022,23.42424,1.533,-21.13,2.93,23.12893014642,4.438540461782,10.312712569599999,5.18106182153,79.31,16.27,9.06,1.021,1.365,14.08316,7.783551999999999,0.124,9e-4,31.407,69.8997,6.188999999999998,380.53333333333336,28.9,0.6899810180373065,15.280000000000001,13.167243367935411,0.28647251145744135,1.0222481442205726,0.079
FCNSW_105_2019-11-06_T6_P1,FCNSW_105,FC NSW 1061,2019-11-06,6,1,144.274284,-35.696733,79.400002,3.24,1.459999,5.40152121,-0.073753357,1.771710634,1.685418725,0.035678454,0.220486104,-19.04834366,-12.64955902,0.501280308,n,0,30,"Recently thinned RRG 10%, themeda 5%, chenopod 5%; juncus 2%; litter 80%",2829,3630,1.198,0.198,17,22,60,28,27,45,Clay,6.58,4.96,0.146,30.102,15.10809,2441.376,1805.082,469.176,506.54400000000004,44011.200000000004,0,0,2169.42,0,18.684,50.862,22.836000000000002,44841.6,3259.32,3020.58,1172.94,0,553.254,29.064,302.058,22.836000000000002,150.51,0,0,55.014,n,0.038,1.038,24.704400000000003,2.15904,-21.82,4.01,44.332662320100006,6.61905962325,20.0660695449,11.69621246196,109.89,28.14,1.419,12.145,1.97,31.48254,14.081508000000001,0.1324,0.001,32.306,69.0427,14.576,416.3111111111112,30.92,0.681239127882252,11.442307692307692,13.46413684059221,0.20839370489250175,1.0958006362672323,0.146
FCNSW_106_2019-11-06_T6_P2,FCNSW_106,FC NSW 1062,2019-11-06,6,2,144.274252,-35.6966,78.470001,2.31,0.529999,4.65716457,0.086250305,8.780653,-0.015686646,0.002873365,0.308411211,-17.73030853,-11.47762489,0.536267042,m,0,30,"RRG 15%; themeda 1%, thistle; litter 50%",2829,3470,1.381,0.381,25,25,50,31,31,38,Silty clay,6.53,4.86,0.0916,19.57,20.42284,1625.3400000000001,1171.1100000000001,199.82,420.24,29561,0,0,1689.2,0,0,38.11,16.48,24926,2976.7000000000003,2235.1,436.72,0,234.84,17.51,283.25,19.57,132.87,0,0,48.410000000000004,n,0.03,1.03,19.6627,1.6274000000000002,-27.34,2.99,31.9942404923,4.94994835609,16.081037431,7.58772989974,68.15,15.48,9.603,1.859,1.249,28.3147,8.883750000000001,0.1435,9e-4,35.476,66.4499,4.018000000000001,265.84444444444443,28.36,0.6519432254216053,12.082278481012658,9.373922582667293,0.20913418459529218,1.069579356663132,0.128
FCNSW_107_2019-11-06_T6_P3,FCNSW_107,FC NSW 1063,2019-11-06,6,3,144.274289,-35.696551,78.050003,1.89,0.110001,4.87607479,-0.135780334,6.351511955,-0.048354521,-0.01558402,0.308411211,-17.73030853,-11.47762489,0.536267042,y,0,30,"Disturbed by logging, RRG ~5m; litter 80%",2829,3820,1.355,0.355,28,25,47,34,28,38,Silty clay,6.93,5.21,0.0693,19.512999999999998,27.551329,1678.118,1004.406,188.968,332.748,23312.899999999998,0,0,1540.4999999999998,0,0,31.836999999999996,15.405,17253.6,2567.5,1828.06,448.799,0,188.968,14.377999999999998,250.58799999999997,17.459,125.29399999999998,0,0,43.13399999999999,n,0.027,1.027,9.510019999999999,1.11943,-26.53,2.99,16.33962508828,2.8106427131769998,8.818251180218999,3.099346875391,40.28,8.15,0.364,3.849,0.714,17.22279,4.6399859999999995,0.1429,7e-4,37.519,64.8636,3.9370000000000003,97.97777777777779,18.599999999999998,0.6335412462664555,8.495412844036696,5.267622461170849,0.23583969689713932,1.2166207140332272,0.099
FCNSW_108_2019-11-06_T6_P4,FCNSW_108,FC NSW 1064,2019-11-06,6,4,144.274307,-35.696518,77.940002,1.78,0,5.07879019,-0.135002136,4.549187183,-0.347103149,-0.007517815,0.308411211,-17.73030853,-11.47762489,0.536267042,y,0,30,"Mature and juv RRG 15%; 70% litter, surface self-mulching",2829,3710,1.431,0.431,21,21,58,31,27,42,Clay,6.76,5.05,0.0661,20.178,67.849056,2166.48,1230.8580000000002,201.78,497.016,31116.600000000002,0,0,1847.88,0,0,40.356,19.116,22514.4,3462.1200000000003,2230.2000000000003,551.178,0,202.842,18.054000000000002,425.862,22.302,147.618,0,0,59.472,n,0.062,1.062,19.14786,1.46556,-26.54,1.24,26.6141321622,4.990752974376,13.56627414528,5.326339247010001,26.37,9.04,0.193,4.109,0.698,18.64872,4.9988340000000004,0.1117,7e-4,37.293,64.76,4.7379999999999995,70.97777777777777,8.600000000000001,0.6345722320754903,13.06521739130435,8.253229974160204,0.2641642461393248,1.1566702014846235,0.118
FCNSW_109_2019-11-06_T7_P1,FCNSW_109,FC NSW 1071,2019-11-06,7,1,144.239511,-35.678113,78.860001,2.7,1.18,6.91645908,0.021240234,0.833409607,-0.138664544,4.51e-5,0.236679062,-18.35175514,-12.86061382,0.51977098,n,0,30,"Mature and Juv RRG, forbs, shrub 30%, juncus 1%, thatch of litter, 100%",2829,3440,1.105,0.105,26,50,25,36,43,21,Silty loam,6.84,5.31,0.1169,14.252,12.252648,1394.66,726.852,187.312,274.86,15677.2,0,0,1689.88,0,0,26.468,11.198,25959,2524.64,1669.52,768.59,0,197.492,14.252,269.77,14.252,110.962,0,0,32.576,n,0.018,1.018,26.96682,1.31322,-22.9,4.13,21.85383706192,3.374173697514,9.575897604222,6.900601327788,85.84,11.53,0.657,1.044,1.018,21.174400000000002,5.819906,0.1789,0.0011,28.233,72.1442,9.828999999999999,165.55555555555554,25.919999999999998,0.7187309468684123,20.53488372093023,6.387174211248285,0.20478705527414967,1.1503145987981618,0.054
FCNSW_110_2019-11-06_T7_P2,FCNSW_110,FC NSW 1072,2019-11-06,7,2,144.238774,-35.677261,78.330002,2.17,0.650002,6.62188911,-0.02015686,0.600877225,1.280064821,0.011195613,0.28797251,-18.58774757,-12.1431427,0.513506651,n,0,30,"Recently thinned RRG 15%, juncus 15%, harvest disturbance",2829,3100,1.131,0.131,27,39,35,33,34,32,Silty clay loam,6.27,4.65,0.0642,13.312000000000001,14.934016,991.232,826.368,137.216,319.488,19353.600000000002,0,0,903.168,0,0,28.672,11.264,19660.8,2416.64,1628.16,526.336,0,110.592,12.288,241.66400000000002,15.36,106.49600000000001,0,0,35.84,n,0.024,1.024,20.326400000000003,1.3414400000000002,-27.87,2.69,22.977838817280002,4.347227933696,11.1390511104,4.759683657728,110.49,14.15,2.377,1.818,1.862,18.92352,7.677952,0.1379,0.001,31.929,69.2389,9.955000000000002,308.9333333333333,30.2,0.6843959398188556,15.15267175572519,10.229580573951432,0.27343232006177215,0.9993637327677626,0.088
FCNSW_111_2019-11-06_T7_P3,FCNSW_111,FC NSW 1073,2019-11-06,7,3,144.238588,-35.676544,78.209999,2.05,0.529999,7.89242125,0.003746033,0.897553921,0.231871322,0.010139047,0.270175427,-18.89394951,-13.78742504,0.505378664,n,0,30,"Recently thinned RRG 20%, juncus 1%, themeda 3%, harvest disturbance; thatch of litter 100%",2829,3100,1.09,0.09,37,31,32,41,32,27,Silty clay loam,6.44,4.91,0.071,15.314999999999998,11.641441999999998,1353.8459999999998,678.9649999999999,122.51999999999998,279.75399999999996,37266.5,0,12.251999999999999,1184.36,0,0,41.861,0,17663.3,5983.0599999999995,2154.31,394.10599999999994,0,166.42299999999997,14.293999999999999,225.641,13.273,151.10799999999998,0,0,37.776999999999994,n,0.021,1.021,22.451789999999995,1.4498199999999999,-21.47,2.62,19.794289185849998,4.077987695497,10.013245103411998,4.131033740286999,115.54,18.47,7.22,3.762,1.59,14.733029999999998,6.684486999999999,0.1356,0.001,30.5,70.4639,7.487999999999999,255.4222222222222,13.620000000000005,0.6979118278909591,15.485915492957746,18.753467123511168,0.28831358180651706,1.0147048427006011,0.074
FCNSW_112_2019-11-06_T7_P4,FCNSW_112,FC NSW 1074,2019-11-06,7,4,144.237507,-35.675924,77.68,1.52,0,6.50819778,0.01474762,1.572275162,-0.655814588,-0.001909524,0.223269418,-18.80950737,-12.15284538,0.507620156,n,0,30,Recently thinned RRG 5% coverage from coppiced remaining stand; litter 80%,2829,3150,1.109,0.109,35,40,25,40,34,26,Silty loam,6.45,4.9,0.077,21.441,16.021531999999997,1196.6119999999999,687.1329999999999,120.478,273.628,33386.7,0,0,1245.62,0,0,39.818999999999996,11.230999999999998,16744.399999999998,5084.58,2062.4199999999996,403.29499999999996,0,171.528,14.293999999999999,213.38899999999998,14.293999999999999,157.23399999999998,0,0,36.756,n,0.021,1.021,12.793129999999998,1.2149899999999998,-27.34,2.74,17.019779852219997,3.030588606166,8.262745949368,4.180287597087,72.35,17.43,14.032,0.921,0.666,16.21348,3.8358969999999997,0.123,9e-4,31.517,69.5594,2.4770000000000003,251.86666666666667,18.939999999999998,0.6881863619994381,10.529411764705882,13.298134459697291,0.24355705502613625,1.035524920466596,0.07
FCNSW_113_2019-11-04_T8_P1,FCNSW_113,FC NSW 1081,2019-11-04,8,1,144.232062,-35.59318,77.18,1.02,1.019997,6.83653593,0.13999939,2.793794394,0.142957643,0.012658071,0.256593227,-19.22492981,-14.02348518,0.496592909,n,0,30,"Recently thinned RRG 15%, 95% litter, appears to be perched vertosol (black)",2829,3400,1.099,0.099,23,27,50,30,31,38,Silty clay,7.44,6.13,0.2504,21.692999999999998,22.773518,2501.926,1493.7179999999998,543.358,555.7539999999999,64149.299999999996,0,19.627,3129.99,0,16.528,57.848,22.726,38427.6,9906.47,4607.179999999999,1249.9299999999998,0,892.512,28.924,383.243,16.528,169.41199999999998,0,0,64.04599999999999,n,0.033,1.033,21.20749,1.6011499999999999,-18.58,3.52,32.79327108761,4.196087871622,15.389847304169999,10.325121077987,135.06,18.12,6.705,3.222,1.114,22.457419999999995,11.265898,0.1572,0.0011,31.201,69.7792,8.193000000000001,295,22.759999999999998,0.6910186353364324,13.245161290322581,12.96133567662566,0.1631768629563459,1.0816542948038177,0.1
FCNSW_114_2019-11-04_T8_P2,FCNSW_114,FC NSW 1082,2019-11-04,8,2,144.231292,-35.593209,76.559998,0.39999,0.399994,5.85486651,-0.003753662,1.333363891,-0.833237946,0.004444208,0.262155056,-19.02776527,-13.33584785,0.501826584,n,0,30,Old RRG with some coppiced 15%; Juncus 10%; litter 90%,2829,3230,1.117,0.117,28,33,39,32,34,34,Silty clay loam,6.64,5.11,0.107,20.48,16.351232,1558.528,999.424,219.136,411.648,46182.4,0,13.312000000000001,1320.96,0,0,46.08,14.336,25088,7751.68,3061.76,423.93600000000004,0,324.608,18.432000000000002,218.112,15.36,142.336,0,0,46.08,n,0.024,1.024,24.535040000000002,1.4336,-27.18,1.94,26.78723918848,4.713962131456,12.343521720320002,6.951588352,123.15,26.96,16.261,4.797,1.552,27.822080000000003,8.542208,0.1191,0.001,32.287,68.9571,5.902000000000001,346.6222222222222,28.39999999999999,0.6810974664202655,17.114285714285717,12.205007824726138,0.2443086416085526,1.0161541180629197,0.11
FCNSW_115_2019-11-04_T8_P3,FCNSW_115,FC NSW 1083,2019-11-04,8,3,144.230001,-35.592745,76.260002,0.1,0.099998,6.4437232,0.089996338,1.201825023,-0.682665169,-0.002905871,0.295238107,-18.53217316,-12.14989853,0.514981866,n,0,30,Mature RRG recently thinned; litter 100%,2829,3210,1.129,0.129,32,34,34,38,33,29,Silty clay loam,6.19,4.69,0.0677,15.3,23.440620000000003,1215.84,585.48,124.44,342.72,39984,0,12.24,1193.4,0,0,41.82,13.26,20706,6772.8,2519.4,434.52,0,204,16.32,273.36,14.280000000000001,139.74,0,0,42.84,n,0.02,1.02,14.2188,1.3770000000000002,-27.99,3.57,21.470210734200002,4.01422911378,10.2408133416,4.5319394518800005,152.28,13.3,2.521,1.243,3.823,17.1156,7.41336,0.1092,9e-4,33.475,67.774,9.536000000000001,363.20000000000005,29.839999999999996,0.6693794506612412,10.325925925925924,12.171581769437001,0.27173196288451346,1.0404984093319194,0.083
FCNSW_116_2019-11-04_T8_P4,FCNSW_116,FC NSW 1084,2019-11-04,8,4,144.229216,-35.592304,76.160004,0,0,6.72196484,0.050994873,0.849893451,-0.636374235,-0.019034863,0.309589028,-18.44887733,-12.27187634,0.5171929,n,0,30,"V large RRG stumps, mature and juv RRG 40%; litter 90%; self-mulching",2829,3250,1.111,0.111,33,35,32,44,32,25,Silty clay loam,6.27,4.79,0.0659,16.32,17.40528,1328.04,686.46,136.68,310.08,37842,0,10.2,1254.6,0,0,39.78,13.26,18666,6109.8,2386.8,375.36,0,192.78,16.32,256.02,14.280000000000001,142.8,0,0,39.78,n,0.02,1.02,18.5334,1.0914000000000001,-26.9,2.03,23.476281342,4.3714858794,10.497465762000001,5.70772863576,85.01,9.99,3.354,0.749,1.487,19.5228,5.99352,0.1001,8e-4,34.191,67.0435,5.887,249.97777777777776,15.260000000000002,0.6622594076130173,16.981308411214954,16.38124362895005,0.26975831156979263,1.046571226581831,0.089
FCNSW_117_2019-11-05_T9_P1,FCNSW_117,FC NSW 1091,2019-11-05,9,1,144.423864,-35.825089,82.18,6.02,1.050003,6.52480793,-0.01865387,0.948195279,0.485974818,-0.001828948,0.264897078,-20.04055977,-13.21774197,0.474942356,n,0,30,"River red gum 50% coverage, thick litter, Juncus",2829,2950,1.154,0.154,24,39,37,26,39,35,Silty clay loam,6.07,4.77,0.0763,11.252999999999998,8.985008999999998,808.17,597.4319999999999,124.80599999999998,239.38199999999998,42249.899999999994,0,13.299,951.3899999999999,0,0,49.104,13.299,26597.999999999996,6864.329999999999,2925.7799999999997,470.58,0,197.439,20.459999999999997,215.85299999999998,16.368,119.69099999999999,0,0,50.126999999999995,n,0.023,1.023,13.80027,1.4321999999999997,-28.44,4.3,22.09098584088,3.8315376926969997,10.49998061541,4.903369890804,142.67,11.13,0.407,1.073,2.355,16.97157,8.077608,0.1072,8e-4,33.255,68.0166,9.65,273.1555555555555,30.399999999999995,0.6716256087590202,9.635714285714286,8.985380116959064,0.24874703014459654,0.9259809119830329,0.112
FCNSW_118_2019-11-05_T9_P2,FCNSW_118,FC NSW 1092,2019-11-05,9,2,144.422807,-35.825348,82.230003,6.07,1.100006,7.10196686,-0.010002136,0.333277375,0.66692102,-0.004444472,0.290098071,-18.51171494,-12.18568134,0.515524924,n,0,30,"River red gum, 60% litter coverage, sparse Juncus",2829,3180,1.164,0.164,28,41,31,33,36,32,Silty clay loam,6.5,5.21,0.0811,13.299,11.680613999999998,1041.414,636.3059999999999,128.898,245.51999999999998,41022.299999999996,0,12.276,1145.76,0,0,48.080999999999996,12.276,25165.8,7293.99,2946.24,434.775,0,196.416,18.413999999999998,197.439,15.344999999999999,120.71399999999998,0,0,47.05799999999999,n,0.023,1.023,14.158319999999998,1.3810499999999999,-27.19,3.76,20.73791832816,3.6203447911949995,9.910352265032998,4.798295504574,143.6,11.95,0.157,0.967,2.378,26.178569999999997,10.375265999999998,0.1553,0.001,31.857,69.4726,10.825999999999999,327.88888888888886,47.96,0.6856101277415484,10.251851851851852,6.836715781669909,0.24613716011854245,1.0229056203605515,0.09
FCNSW_119_2019-11-05_T9_P3,FCNSW_119,FC NSW 1093,2019-11-05,9,3,144.422034,-35.825474,81.919998,5.75999,0.790001,6.11000013,-0.053001404,1.715112209,-0.470688045,-0.009224026,0.293508291,-18.93788147,-12.24861622,0.504212499,n,0,30,"River red gum, 30% juncus, 100% litter cover",2829,3180,1.349,0.349,36,35,29,39,32,29,Silty clay loam,6.25,4.84,0.0599,12.299999999999999,11.268849999999999,680.5999999999999,706.2249999999999,174.24999999999997,217.29999999999998,41615,0,12.299999999999999,816.925,0,15.374999999999998,49.199999999999996,13.325,31877.499999999996,6805.999999999999,2880.2499999999995,1219.75,0,254.2,20.5,265.47499999999997,17.424999999999997,145.54999999999998,0,0,49.199999999999996,n,0.025,1.025,8.240999999999998,0.41,-20.55,-5.67,19.53045482675,2.8192516882999996,10.3164834885,5.235289383974999,93.51,10.6,1.156,1.255,2.193,18.101499999999998,5.503225,0.1329,9e-4,32.741,68.6362,8.188999999999998,332.0888888888889,41.3,0.6770378349372442,20.099999999999998,8.040893193435567,0.18128169125269175,1.0094167550371156,0.102
FCNSW_120_2019-11-05_T9_P4,FCNSW_120,FC NSW 1094,2019-11-05,9,4,144.421747,-35.825765,81.129997,4.96999,0,5.61882973,0.024467468,2.357022524,0.250294954,-0.00589629,0.483046681,-16.64014626,-10.92482281,0.565204978,y,0,30,"Juvenile river red gum, 20% juncus, 100% leaf litter",2829,3530,1.266,0.266,69,19,13,70,20,11,Loam,6.75,5.25,0.0388,6.2558,9.612742999999998,349.114,315.81699999999995,113.00799999999998,92.82799999999999,16547.6,0,0,437.90599999999995,0,0,22.197999999999997,0,11906.199999999999,3026.9999999999995,1180.53,265.36699999999996,0,127.13399999999999,0,139.242,0,74.666,0,0,20.18,n,0.009,1.009,7.537229999999999,0.6053999999999999,-26.81,2.99,9.780396698466,1.6858863988399997,4.868253992661999,2.4340101278969994,79.1,18.99,0.482,3.101,1.664,9.968919999999999,4.916856999999999,0.1334,0.001,30.808,70.2952,15.407,179.68888888888893,12.840000000000003,0.6952816528062415,12.45,13.994461751471096,0.23087173662939797,1.2078614351360906,0.032
FCNSW_121_2020-02-05_T0_P1,FCNSW_121,FC NSW 1001,2020-02-05,0,1,144.425419,-35.73389,80.57,4.41,0.300003,6.71210527,-0.004798889,1.554801583,0.826143622,0.00289604,0.177365988,-20.49346352,-14.42490673,0.331950247,n,0,30,"Few mature RRG, many samplings, some copiced; distrurbed area; 95% litter cover, grey vertosol",2829,3830,1.114,0.114,17,25,58,31,28,42,Clay,6.26,5.26,0.1818,27.729,13.858337999999998,2485.3399999999997,1595.9579999999999,441.60999999999996,505.28399999999993,44571.799999999996,0,10.27,2187.5099999999998,0,21.566999999999997,45.187999999999995,21.566999999999997,38512.5,5052.839999999999,4231.24,793.871,0,592.579,27.729,201.29199999999997,21.566999999999997,124.267,0,0,60.592999999999996,n,0.027,1.027,27.913859999999996,1.60212,-26.63,3.4,27.575468819859996,5.248987190096,12.44939008612,6.008123386356,172.15,39.6,18.124,10.771,1.809,30.245149999999995,5.787144999999999,0.1338,0.001,30.052,71.0198,10.705000000000002,390.51111111111106,10.739999999999995,0.7026668170548066,17.423076923076923,36.360438650941454,0.2843821405263138,1.2062672322375398,0.109
FCNSW_122_2020-02-05_T0_P2,FCNSW_122,FC NSW 1002,2020-02-05,0,2,144.425642,-35.734851,80.779999,4.62,0.510002,7.05519724,0.040008545,0.70707798,0.471404523,0.009998843,0.184615389,-21.55920219,-15.03838825,0.290923357,n,0,30,"Sparse mature and juvenile RRG, coverage 10%; disturbed area; 50% litter cover",2829,3700,1.096,0.096,35,26,39,43,29,28,Silty clay loam,6.01,4.81,0.0941,17.34,18.11214,1260.72,862.92,226.44,295.8,31008,0,0,1244.4,0,13.26,37.74,17.34,29274,4131,2713.2000000000003,810.9,0,267.24,20.4,294.78000000000003,18.36,134.64000000000001,0,0,52.02,n,0.02,1.02,15.177600000000002,1.4687999999999999,-31.64,4.69,19.579110415800002,3.0068373501,10.2607449882,4.74595448712,101.9,37.58,17.057,11.848,1.605,14.9328,4.87254,0.1381,9e-4,28.64,72.069,8.675,358.1333333333333,7.299999999999997,0.7156162805707533,10.333333333333334,49.059360730593625,0.20036633338630133,1.2176387416048073,0.069
FCNSW_123_2020-02-05_T0_P3,FCNSW_123,FC NSW 1003,2020-02-05,0,3,144.425268,-35.73518,80.739998,4.57999,0.470001,5.73089361,0.0625,2.748800039,-0.128364027,0.005745502,0.193569556,-19.90014076,-13.96972752,0.354790926,n,0,30,"Mature RRG, some juveniles, juncus, 90% litter",2829,3340,1.098,0.098,25,31,43,36,35,29,Silty clay,6.04,4.82,0.113,20.419999999999998,15.088337999999998,1460.03,971.992,269.544,385.938,35020.299999999996,0,0,1613.1799999999998,0,21.441,39.818999999999996,20.419999999999998,35224.5,4972.2699999999995,3410.14,1449.82,0,359.39199999999994,24.503999999999998,301.195,19.398999999999997,123.54099999999998,0,0,57.175999999999995,n,0.021,1.021,16.121589999999998,1.4396099999999998,-31.32,3.91,27.015340488259998,4.056579989285999,12.94262348249,7.2808890688089996,109.31,24.81,11.106,6.107,1.406,24.57547,3.761364,0.1679,0.001,28.357,72.8684,7.5969999999999995,325.53333333333336,15.46,0.7198628012336824,11.198581560283689,21.05648986632169,0.200587310389136,1.0802757158006362,0.085
FCNSW_124_2020-02-05_T0_P4,FCNSW_124,FC NSW 1004,2020-02-05,0,4,144.425377,-35.735393,80.269997,4.10999,0,6.21222591,0.040000916,1.699662209,-0.755148768,-4.96749e-4,0.191684291,-19.11388779,-13.19248295,0.385058701,n,0,30,"Young RRG ~5m height, 5% juncus, 10% canopy, 90% litter",2829,3240,1.055,0.055,63,21,16,63,24,14,Loam,5.6,4.56,0.0624,9.098999999999998,15.710939999999997,744.0959999999999,413.49899999999997,115.25399999999999,165.80399999999997,14457.3,0,0,707.6999999999999,0,0,20.22,0,12536.4,2385.9599999999996,1405.29,181.98,0,106.15499999999999,0,190.06799999999998,10.11,125.36399999999999,0,0,27.296999999999997,n,0.011,1.011,16.60062,0.94023,-25.49,2.3,17.128553078999996,4.13824528857,8.214089325774,3.330342700698,64.87,19.28,8.442,4.867,1.094,19.8156,4.463565,0.1251,9e-4,28.269,72.2963,5.971,382.66666666666663,8.759999999999998,0.7188990635935059,17.655913978494624,43.6834094368341,0.35846244138133276,1.1029056203605514,0.037
FCNSW_125_2020-02-05_T1_P1,FCNSW_125,FC NSW 1011,2020-02-05,1,1,144.417459,-35.745008,81.370003,5.21,1.810005,5.40099144,0.101257324,0.687176883,1.027360559,0.01627399,0.29129976,-18.48104858,-12.68776703,0.409420609,n,0,30,"Mature grey box, 30% canopy; 5% bluebush; 2% moss; 60% litter",2829,3560,1.085,0.085,58,24,18,54,26,20,Loam,8.66,7.77,0.229,19.38,46.7619,2160.36,848.64,180.54,569.16,29580,0,18.36,14790,0,11.22,30.6,24.48,25194,6732,5977.2,1468.8,0,333.54,25.5,1050.6,13.26,174.42000000000002,0,0,69.36,y,0.02,1.02,13.923,1.275,-24.77,4.97,22.5613895064,4.69537847052,13.5612997176,6.02883540084,148.27,28.16,15.556,1.235,0.86,27.9174,3.58632,0.1154,0.0014,23.493,76.3744,11.369000000000002,298.91111111111104,12.419999999999995,0.7647580691997589,10.92,24.0669171587046,0.23968075983816398,1.176599505125486,0.065
FCNSW_126_2020-02-05_T1_P2,FCNSW_126,FC NSW 1012,2020-02-05,1,2,144.417561,-35.745289,80.519997,4.35999,0.959999,5.79950857,-0.011253357,2.007002115,0.251950651,0.002717752,0.26834172,-18.38397598,-12.87756348,0.413157523,n,0,30,"Mature RRG, 10% cover; 1% small saplings; 75% litter cover",2829,3790,1.109,0.109,29,22,49,36,29,35,Clay,5.86,4.81,0.125,23.575,10.363775,1773.2499999999998,1407.3249999999998,354.65,526.8499999999999,38847.5,0,0,1629.7499999999998,0,20.5,42.025,20.5,33312.5,5063.5,3669.4999999999995,1209.5,0,426.4,26.65,224.475,22.549999999999997,124.02499999999999,0,0,60.474999999999994,n,0.025,1.025,20.909999999999997,1.1787499999999997,-26.7,3.29,22.094003739999998,3.6681335438,10.957315763999999,4.987869271075,98.91,28.31,16.486,5.171,1.183,14.380749999999997,3.7156249999999997,0.1295,9e-4,28.641,72.1454,6.652999999999999,440.28888888888895,11.699999999999996,0.7158247541334942,17.73913043478261,37.63152896486232,0.23004647081430035,1.2030470130788264,0.102
FCNSW_127_2020-02-05_T1_P3,FCNSW_127,FC NSW 1013,2020-02-05,1,3,144.417647,-35.745413,80.190002,4.03,0.630005,5.52647734,-0.041252136,4.844833851,0.027444854,-0.002432437,0.266006976,-18.38397598,-12.70587921,0.413157523,m,0,30,"Mature RRG, 10% cover; Juvenile RRG 1%; Juncus 1%; Chenopod 1%; Litter 60%",2829,3840,1.091,0.091,39,24,38,43,27,30,Clay loam,5.82,4.69,0.0925,20.38,14.097864999999999,1485.7019999999998,986.3919999999999,224.17999999999998,344.42199999999997,28328.199999999997,0,0,1844.3899999999999,0,12.227999999999998,33.626999999999995,16.304,25882.6,3841.6299999999997,2343.7,562.4879999999999,0,282.263,17.322999999999997,251.69299999999998,18.342,186.47699999999998,0,0,47.892999999999994,n,0.019,1.019,24.170679999999997,1.33489,-29.09,2.64,26.37662902231,5.138118176933,12.692345939529998,5.751500087097,95.01,21.86,12.957,3.666,0.921,23.487949999999998,3.6704379999999994,0.1448,0.001,29.457,71.259,5.236999999999998,318.51111111111106,16.120000000000005,0.7075241272488978,18.106870229007633,19.75875379101185,0.27858171064295406,1.2392788971367974,0.087
